Compound_ID,Norm. Area: HILIC_Neg_1D0.raw (F125),Norm. Area: HILIC_Neg_2D0.raw (F126),Norm. Area: HILIC_Neg_3D0.raw (F127),Norm. Area: HILIC_Neg_13D0.raw (F134),Norm. Area: HILIC_Neg_14D0.raw (F135),Norm. Area: HILIC_Neg_15D0.raw (F136),Norm. Area: HILIC_Neg_25D14.raw (F143),Norm. Area: HILIC_Neg_26D14.raw (F144),Norm. Area: HILIC_Neg_27D14.raw (F145),Norm. Area: HILIC_Neg_37D14.raw (F152),Norm. Area: HILIC_Neg_38D14.raw (F153),Norm. Area: HILIC_Neg_39D14.raw (F154),Norm. Area: HILIC_Neg_49D21.raw (F161),Norm. Area: HILIC_Neg_50D21.raw (F162),Norm. Area: HILIC_Neg_51D21.raw (F163),Norm. Area: HILIC_Neg_61D35.raw (F170),Norm. Area: HILIC_Neg_62D28.raw (F171),Norm. Area: HILIC_Neg_63D28.raw (F172),Norm. Area: HILIC_Neg_85D28.raw (F188),Norm. Area: HILIC_Neg_86D28.raw (F189),Norm. Area: HILIC_Neg_87D28.raw (F190),Norm. Area: HILIC_Neg_97D42.raw (F197),Norm. Area: HILIC_Neg_98D42.raw (F198),Norm. Area: HILIC_Neg_99D42.raw (F199),Norm. Area: HILIC_Neg_121D7.raw (F215),Norm. Area: HILIC_Neg_122D7.raw (F216),Norm. Area: HILIC_Neg_123D7.raw (F217),Norm. Area: HILIC_Neg_133D7.raw (F224),Norm. Area: HILIC_Neg_134D7.raw (F225),Norm. Area: HILIC_Neg_135D7.raw (F226),Norm. Area: HILIC_Neg_Blank_MS1.raw (F233),Norm. Area: HILIC_Neg_Blank2.raw (F234),Norm. Area: HILIC_Neg_Blank2_MS1.raw (F235),Norm. Area: HILIC_Neg_Blank3.raw (F236),Norm. Area: HILIC_Neg_Blank4.raw (F237),Norm. Area: HILIC_Neg_Pooled_QC1_MS1.raw (F239),Norm. Area: HILIC_Neg_Pooled_QC2_MS1.raw (F240),Norm. Area: HILIC_Neg_Pooled_QC3_MS1.raw (F241),Norm. Area: HILIC_Neg_Pooled_QC4_MS1.raw (F242),Norm. Area: HILIC_Neg_Pooled_QC5_MS1.raw (F243),Norm. Area: HILIC_Neg_Pooled_QC6_MS1.raw (F244),Norm. Area: HILIC_Neg_Pooled_QC7_MS1.raw (F245),Norm. Area: HILIC_Neg_Pooled_QC8_MS1.raw (F246),Norm. Area: HILIC_Neg_Pooled_QC9_MS1.raw (F247),Norm. Area: HILIC_Neg_Pooled_QC10_MS1.raw (F248),Norm. Area: HILIC_Neg_Pooled_QC11_MS1.raw (F249)
1.462_449.1607_HILIC,1402270.311,1349324.701,1090002.283,1198047.225,1351137.888,1291254.779,8635491.746,7110199.68,8072623.278,1153738.569,1177667.922,1543401.279,10228233.72,7216163.506,6381980.605,1757293.553,1799222.818,7168334.238,1421447.755,1401350.2,1290022.619,1605299.513,1682051.952,2396610.705,2305708.402,2584115.26,2616050.496,1663232.864,1627245.908,1597549.631,72819.37421,90633.99765,109280.5458,142758.5779,137250.308,3480332.124,3523764.246,4214850.31,3213583.076,3711742.699,4433266.919,3955002.17,3781736.022,4318022.737,4061286.281,2430738.386
1.664_341.06679_HILIC,1048563.388,1112299.452,888069.0551,869165.3481,992359.6032,988195.9004,1109575.626,1178894.218,1194844.019,797486.9679,869767.5442,1070879.371,1095951.318,1212098.68,1251208.469,1230293.566,1101946.857,1302189.387,977018.7475,870535.5184,819693.0729,1003352.761,1027314.21,1185749.806,1207074.487,1176865.242,1231015.254,900232.6025,975498.4727,851336.1397,51568.28919,70421.5211,69204.82246,88436.88709,89630.52314,13086220.32,10809330.25,9760506.479,8278357.307,8819312.869,9790889.787,10300379.47,16496602.13,11648574.09,8940842.178,9104555.834
4.469_240.02386_HILIC,747292329.8,714085659.2,615746978.3,74877557.84,53983781.47,53783101.92,26729459.79,16018977.44,4018093.709,100780094.5,73675143.57,52084677.74,40241063.44,23063737.89,24104883.76,32975120.73,26755233.4,19873732.15,29489904.97,38005750.73,35855346.76,9733511.437,13362653.75,5572558.772,17694130.81,4679271.075,9242254.997,57904312.02,42698800.46,37403916.44,254808.6414,358462.7602,341581.5173,434282.6077,424416.9993,65808425.88,51157416.94,42767795.56,25809592.36,47077525.57,46094887.62,47358501.8,48306430.07,46249312.66,46880531.99,57207453.69
6.028_324.1091_HILIC,3736694.576,3724485.743,3142883.767,3424602.694,3863899.357,3780037.759,3902476.566,4246742.688,4067624.939,3045311.026,3068793.995,3717884.345,4255435.451,4845964.577,4666834.411,4471521.805,4350560.028,4243136.789,3495878.329,3350591.003,3121158.058,3848963.302,3774438.871,3803153.516,4228704.621,4148048.174,4405425.909,3483051.46,3643221.304,3574859.228,216230.2558,297336.8686,290223.3873,388375.7755,410352.9809,4588650.249,4120573.339,4050301.657,4378067.695,4028258.401,4304166.47,4136549.358,4248612.124,4323685.727,4182457.969,4379659.797
13.381_224.97107_HILIC,7659643.691,8566076.81,14167744.78,3065193.878,2876894.533,2213957.921,7616027.484,4163256.649,1980310.327,2311181.13,4760776.106,1800264.644,3715781.665,6648870.192,4631294.476,12055899.32,4659937.391,8412489.169,3936280.032,5281723.451,2469176.22,7586072.333,6274063.105,5299090.201,7214729.757,16804314.26,16316255.55,4463809.244,1635219.46,3778530.16,75709.49602,99824.48404,79420.55517,104105.4044,106615.1412,13837056.67,18442568.94,18384052.3,16311942.44,17449473.62,17228532.31,17162479.14,17605657.91,17668158.65,17307902.14,16209933.3
2.504_129.05579_HILIC,127526113.6,141806334.7,190964151,92498449.48,55793894.99,47287184.98,4053378.438,4572277.937,4355496.598,65890887.32,76447018.71,37585814.92,5416823.787,4728611.563,4645403.02,4600731.26,6085986.879,4195940.293,23916457.28,36470228.87,59046980.94,3918720.717,4253114.4,4392888.353,4279943.475,4399552.972,4399317.076,55344246.38,147822346.1,206610681.2,208563.9737,303922.7461,287311.3531,379905.6211,367540.2584,13378375.39,12942856.95,12975266.19,13590206.77,12902129.86,12489339.64,13195939.91,13563554.31,13208171.62,13030819.23,13217002.72
3.556_237.0405_HILIC,10673953.38,8176056.049,11841348.91,16730124.65,14281143.01,14210168.2,2915051.41,3157165.447,3328631.819,36615171.67,35313976.41,39148266.75,5861259.343,3786679.135,3366107.313,6631769.241,3619045.188,3109720.708,32790323.93,52620215.7,53424633.57,165780114.7,203208230.9,165210601.1,3457510.168,22754862.01,7069525.48,27513413.43,64645133.52,74999341.76,142301.9534,204833.783,231375.2867,331606.515,332484.5567,32915710.01,29889018.97,23879503.32,26556404.51,33213195.67,22883884.31,24279586.9,31680736.89,28531175.78,31896442.02,28592975.53
13.146_204.0149_HILIC,3152911.644,4627694.242,6939192.652,4452461.76,4348607.579,3800309.974,2325405.114,1893876.789,1916200.366,5717616.526,2411463.86,1660535.222,1912241.652,6385860.409,2009638.714,2294350.612,2563999.625,2384650.36,2710379.848,2063160.783,3179408.495,3979742.549,2649759.805,2368077.235,2422136.447,2210219.553,2169783.376,5151043.325,4311975.789,6444723.306,70076.40428,94177.4086,100955.9072,131513.0338,132894.6439,10480027,18300488.35,17633409.72,19879824.78,17095567.84,18797919.59,15863000.31,16250735.13,16515237.74,15559508.35,16184303.45
1.877_225.0041_HILIC,3423926.092,1480440.22,5675843.973,3938019.785,8909418.647,13032727.5,7133801.963,1634911.241,1586368.374,17380173.6,14397155.38,12583242.77,7210782.025,2100701.454,3765147.28,8509490.456,12009601.86,7444566.716,17830430.76,6845683.93,18340806.71,26758027.91,30724604.45,23665963.79,3636612.059,4064584.393,2971849.456,12671222.39,5690905.792,11996689.69,76831.09978,104835.3595,100706.5972,146758.7032,136159.3338,9747210.076,10878024.69,11046620.8,11265638.46,13104406.79,11816240.1,10388403.08,11544349.06,10328746.08,9759444.124,11721256.76
1.303_187.94187_HILIC,174751944.3,158632811.2,117149894.1,79273852.16,322517380.5,134722294,195213802.8,157702685.1,244443377.1,181656441.7,313994068.8,111111293.1,71164351.59,632831931.8,158471065.6,154797717.9,197338969,196317491.7,101069669.1,92565987.1,89538792.72,115134234.9,114956311.5,111450792.8,120549499.4,693833742.6,117783205.6,92656058.29,94179264.71,91246516.6,8858029.205,11404971.49,7136051.3,8077908.165,8419105.6,21027587.83,20251496.52,24758946.63,20436026.51,14899466.77,21766573.45,23464905.83,17822126.99,21924943.23,21997314.14,15377097.24
4.944_421.11427_HILIC,4885118.994,5111477.846,4321712.132,4395790.804,4807550.147,4663164.505,4960863.33,5374812.462,5208065.737,3660929.163,3861419.346,4717576.265,5000989.777,5325720.734,5438972.534,5211214.697,5263907.285,5038319.738,4001979.293,3824572.168,3565070.239,4166349.861,4199407.738,4356653.384,4613012.56,4712977.94,4670913.853,3822165.06,3769407.838,3672058.358,270428.4511,367796.4068,325733.7828,436901.2274,433721.5239,3925215.064,4112645.244,3418195.363,3296259.22,3860398.158,4268555.979,3629963.729,4059789.029,3820928.24,3783986.751,3748807.345
2.244_193.03536_HILIC,26911459.62,31056415.68,45856591.68,43767277,32203904.49,34824690.97,2520908.954,2576379.927,2578274.233,139198014.9,180603606.2,152988465.1,2391244.04,2616409.381,2567005.211,2518038.281,2445321.625,2425586.511,23943245.73,34765827.42,45442351.45,32005601.02,26804709.61,17283440.84,9644518.927,4288697.52,9141150.482,72857348.4,79464918.56,102500104.8,128943.9046,176314.2839,145349.1868,188588.8097,197359.4568,19782496.3,18009416.64,15736638.76,17946227.32,17826430.51,17687694.9,18165565.99,18861349.03,18769347.27,18607631.71,16991477.29
8.012_293.04911_HILIC,627929379.9,753599764.8,740489493.2,198419228.6,154183127.7,162478327.5,6584044.269,6530959.4,6950950.287,205996699.1,339197825.7,146785379.2,6463357.699,6610956.173,5269343.707,7335408.018,7294298.755,6754048.23,60066525.77,74238953.28,127352602.7,5708912.582,43766662.84,5862764.66,6300961.228,6088094.905,6698246.583,122119410.1,174623913,164610054.1,454525.1243,607184.4206,533045.727,661678.6853,714622.5947,44781938.03,51563627.9,51780045.22,47745828.7,47801844.65,43230505.62,47554077.1,47691827.69,49392379.93,51052654.73,49039630.63
1.533_329.06696_HILIC,1098474.381,1109988.243,907457.8143,1020355.299,2900183.437,1370092.254,1196251.327,1292020.136,1197388.33,988585.4899,1430647.121,1094371.573,1425619.348,1663374.55,1334379.943,1346718.542,1221800.819,1290212.483,1071872.857,1054361.428,943451.1918,1990079.725,1193810.5,1261112.607,1146531.377,1182271.695,1154405.301,1093236.285,1116984.579,1012832.801,53491.8881,79420.27864,76552.34242,96185.23195,93780.29675,9604547.1,10864279.71,8573328.376,11246578.89,10768386.92,11007457.34,9660614.427,10393590.36,10487267.36,10253579.94,9619512.105
11.284_387.0782_HILIC,1994978.255,1702562.795,1989012.511,1880625.786,1973564.682,1990897.202,2146674.521,2000390.926,2042755.331,1454139.241,1408809.027,1399854.233,1842307.517,2047536.595,1893385.864,2057701.9,2001602.842,1913149.584,1538375.077,1495413.452,1424061.976,1625636.003,1741508.22,1764262.041,1768006.641,1720548.027,1761808.141,1505647.007,1568711.514,1395006.899,118595.2958,135221.6177,119893.2443,164158.0558,159990.1667,1769093.358,3260376.538,4044659.017,4043208.552,3588731.256,2927222.193,3069103.949,3245175.237,3184800.566,3259162.675,3075942.156
4.2_164.03531_HILIC,2289749.697,2385961.657,1890616.72,2059357.972,2253055.949,2257009.873,2259202.861,2627793.078,2559492.554,1768677.484,1844266.416,2300418.014,2428708.032,2750095.105,2532864.925,2647147.445,2627249.382,2399536.49,2086279.462,1994328.607,1888080.931,2240175.851,2242311.766,2246908.279,2496907.342,2428828.436,2500970.941,2081975.35,2155883.331,2009097.942,118656.2927,171571.0977,177563.1366,232312.8126,231927.7992,10296563.43,9238360.438,9476272.319,8221484.756,5614545.536,8972843.924,9384638.401,9373659.627,8965139.156,9464483.86,9319893.017
16.698_369.06757_HILIC,2705125.273,2497252.436,2466403.732,5777824.512,11127389.43,2348918.888,2950094.441,2471706.114,2445696.599,2132848.882,1805445.696,2110015.851,2354414.787,2383503.529,2403135.302,2946550.858,3037749.121,2788843.606,2430522.676,2189246.901,2141117.896,2462664.541,2287973.363,2459029.964,6381393.889,2505116.433,2660188.559,2176260.824,2172116.136,2096215.464,171112.8846,272822.2333,185795.8215,234971.5453,237296.8855,11874830.49,8435433.963,8835813.504,9301752.631,8582758.117,9133633.738,8913913.93,9332670.426,9650601.324,9563396.794,10131985.67
13.138_140.983_HILIC,29583396.9,41177729.47,34893380.29,2741965.756,3895953.038,4118517.767,41510656.73,21891869.09,49849328.02,4875351.909,6748682.717,2008536.183,28096083.07,35707007.62,16940172.91,34607479.42,16571906.09,23090356.22,4852509.816,5519834.164,8370266.815,5256849.548,8818750.347,6459022.234,30927400.21,28528079.23,25256428.3,4697507.24,5574068.82,6081277.734,37218.49165,83088.03868,87931.04394,114584.681,115775.3674,9935581.518,16426800.07,16664195.8,19097447.65,15837860.73,18409128.66,14003437.66,14808180.79,15282764.26,14137819.85,15773221.22
9.581_285.0828_HILIC,29010748.22,37919803.59,82750996.42,27982521.67,9061198.286,12756108.63,4723257.111,4776797.688,5207284.235,13800671.58,51263609.3,19110387.05,4774071.698,4335849.61,3991575.719,5533679.15,5337745.336,5216747.105,4428870.71,4426483.475,4519754.816,4574082.307,4487311.547,4300553.666,5058085.582,5343000.978,5016050.775,9671157.622,34433892.26,50227722.99,268817.841,336616.0923,393817.4007,518900.7855,521100.1202,46596411.04,54127235.92,42241199.12,48513612.61,40946137.03,45928683.08,50376505.4,54304199.82,54462095.85,52718376.72,34510925.61
2.806_164.98627_HILIC,1669083.347,2133294.606,1528215.949,1964522.306,1546862.038,1596641.334,2592406.089,2636740.898,1927662.632,1276616.854,1265997.396,1667784.829,4318147.109,2164276.38,4164398.335,6637304.232,5832542.7,6305882.435,1499510.059,3311021.854,1452368.374,1582571.42,3111098.201,1772756.435,1795389.35,2427294.539,2125792.203,1686531.322,1623322.212,1601357.221,77370.26414,119910.1194,130427.6938,159273.7727,167401.5745,7204800.586,6212480.321,6110712.076,6175945.54,6604630.455,6343679.976,6222936.823,6464963.293,6502315.128,6657748.442,6496200.219
10.25_459.1357_HILIC,2506337.16,2174259.083,2228533.238,2273874.691,2638848.009,2558236.661,2632055.697,2860828.974,2741008.51,2026979.111,1921361.802,1746781.099,2347680.259,2096377.815,2654450.226,2752896.425,2661574.292,2572878.222,2083656.011,1998610.48,2439056.385,6288263.82,3552917.911,1427482.557,2271668.51,2350207.884,2425967.08,2049163.882,2054138.611,2127600.075,143365.8903,199502.0498,160886.6103,211852.0572,208460.9762,11369931.77,12228527.44,12151185.09,12203573.92,11414536.07,11852228.25,11248980.02,12180577.49,11171303.86,12335602.37,12436985.47
10.251_459.13566_HILIC,2081449.18,1805666.794,1850740.097,1888395.02,2191496.065,2124550.393,2185855.223,2375845.603,2276337.759,1683354.528,1572126.858,1440890.773,1949688.664,1653459.381,2204453.309,2286210.37,2210369.664,2136709.837,1730423.251,1659795.103,2439056.385,6288263.82,3552917.911,1427482.557,1844453.254,1931491.172,1901327.459,1701778.416,1705909.801,2127600.075,119061.7206,165681.3714,133612.2323,175937.738,171001.2134,11369931.77,12228527.44,12151185.09,12203573.92,11414536.07,11852228.25,11248980.02,12180577.49,11171303.86,12335602.37,12436985.47
3.737_288.08786_HILIC,4127126.749,4411966.646,3424218.2,3357158.464,3700572.381,3775377.739,3843754.512,4257048.926,4185510.575,2956576.672,3118216.426,3727975.21,3821328.322,4324830.891,4114394.75,4190284.693,4121259.346,3713507.665,3060420.027,3053190.139,2824929.447,3176860.747,3180101.669,3419087.467,3607783.698,3581769.095,3507633.754,2706213.809,2890651.758,2613091.972,223281.3668,305842.2417,239904.3955,325480.0175,314586.078,9745057.8,7808582.429,9071359.757,9076189.927,9597563.887,8896688.067,8742414.779,8953296.251,8971906.094,8764085.835,9290905.64
5.967_613.11164_HILIC,6440449.851,6189613.425,5397019.191,5858348.747,6295760.534,6383913.299,6691882.938,7089535.404,6717576.139,4926444.658,4982162.854,6168091.81,6463479.858,7154711.692,7409746.45,7006149.492,6982059.765,6623110.134,5435227.259,4953159.409,4931184.478,5660762.084,5540398.721,5571725.3,5980955.273,5855332.435,5880680,4865837.353,4982148.771,4878928.082,385359.6797,517220.7321,401936.3088,541884.0506,547844.9893,12988981.25,13401676.22,14400729.79,15875302.97,15083154.66,15535898.37,14385230.14,15117200.7,14504626.3,13211936.19,13901186.02
5.072_191.0197_HILIC,2984896.037,8705614.366,9037761.096,18957138.67,10193235.74,12222002.9,34900772.91,41997863.05,43027922.13,25608518.25,27726896.31,25927334.54,23698873.15,25710897.62,30867878.39,3431945.059,9708131.735,61135789.1,26098067.17,35259633.58,27702938.01,22286839.98,27313776.92,14142860.03,42468069.99,43686136.77,46492624.44,22963793.88,25356787.29,24393616.9,165694.2235,226401.1843,230904.3332,301851.5712,314739.7053,14819334.51,14226279.23,14156751.01,13382429.56,13831316.51,13452415.58,14389382.75,14476397.04,13783899.5,14615807.45,14311432.3
11.932_283.04939_HILIC,179958936.6,210050820.1,277453297.4,2505250.907,2157757.207,2284088.943,1836761.386,1742589.739,1827455.997,1759289.873,2279389.127,1433509.34,1617683.369,1873850.348,1763430.498,1915333.737,1947150.858,1767321.136,1486282.873,1562085.035,1598129.223,1590530.192,1553452.665,1532680.568,1649868.266,1747181.116,1701856.401,2285319.509,2028956.188,2389160.845,95292.16806,121065.0912,117165.2675,155142.5757,167925.6858,11488715.58,15434626.02,15364756.41,15726990.67,13950342.41,13593049.28,13925724.55,13693772.08,14110696.24,14063977.42,15100108.56
3.49_321.15576_HILIC,2260990.901,2232523.222,1925928.27,1983102.35,2351404.47,2216490.115,2268656.849,2574450.229,2510436.215,1762044.461,1738204.688,2217199.061,2342493.321,2420095.142,2550109.552,2484759.668,2477056.319,2351274.575,2009226.37,1901899.296,1811527.563,2207339.714,2100657.062,2138517.768,2461727.512,2335733.582,2362720.969,1910661.079,1860608.769,1832626.197,129721.7528,180944.0321,163806.099,215732.426,215271.0415,6472701.14,5233948.163,6323583.455,4898590.242,6458925.349,6402933.085,6264681.231,6265270.596,6055964.326,5224069.652,5957524.886
4.983_599.11708_HILIC,10681833.09,10825166.9,9118344.455,9426111.152,10361274.22,10247346,11115819.64,12288363.46,11558255.22,8388255.913,8742799.159,11074570.91,11600752.3,12384254.86,12678613.63,12640998.54,12905696.15,12008618.19,10287388.44,10149071.61,9254320.321,11313738.19,10862371.23,11298779.66,12554307.75,12861386.42,12834789.14,10872911.43,10877533.6,10717996.63,573702.8517,782214.172,913754.4059,1215449.913,1253330.342,2750966.266,1802768.148,1445756.337,1633232.672,1517033.347,2164060.989,3716815.403,1807741.092,1807065.808,1800945.478,1945474.553
1.469_228.99898_HILIC,1727483.889,4687842.497,6971926.019,7232686.872,7092360.845,5607177.04,17104351.36,12046114.05,13665698.21,12200533.85,6309472.692,10121495.73,29482486.01,22102152.86,27575866.11,54485319.72,65785960.17,71160996.61,14313318.11,14174486.74,13290279.99,18977805.24,19639309.67,23923523.28,23074187.87,31645116.6,26202639.84,11407865.15,9661746.765,9779306.756,54661.1109,67389.03057,61780.88244,83502.1609,80082.95182,16665520.66,16333283.35,15488028.8,14323866.9,16891817.33,14730348.08,16311800.19,16749024.53,16939149.12,16383563.7,14993869.09
1.469_228.999_HILIC,1727483.889,4687842.497,6971926.019,7232686.872,7092360.845,5607177.04,17104351.36,12046114.05,13665698.21,12200533.85,6309472.692,10121495.73,29482486.01,22102152.86,27575866.11,54485319.72,65785960.17,71160996.61,14313318.11,14174486.74,13290279.99,18977805.24,19639309.67,23923523.28,23074187.87,31645116.6,26202639.84,11407865.15,9661746.765,9779306.756,54728.37434,67471.9564,61856.90714,83604.9148,80181.4982,16665520.66,16333283.35,15488028.8,14323866.9,16891817.33,14730348.08,16311800.19,16749024.53,16939149.12,16383563.7,14993869.09
6.416_181.01423_HILIC,20106439.47,18853889.12,32167288.1,19125606.03,19096128.56,18179413.83,45846013.01,19665990.49,25541876.74,30557879.15,25477123.17,28160971.62,67723416.25,51167643.39,52633445.25,38851095.82,89400811.55,156964305.1,29271154.25,30523398.21,17684668.29,2682316.655,53924423.02,41902162.08,47626943.28,103743876.3,59706986.74,27819331.44,26350943.39,23599674.68,271076.2139,172945.2622,380554.892,231655.4694,230631.6912,18530733.66,17589988.6,20163294.34,17806399.98,18839646.19,18327257.1,16352059.38,18371089.35,18992480.97,18751095.31,18806368.69
2.03_311.0539_HILIC,2782917.751,2900733.826,2392165.115,2667437.898,2917611.967,2726677.555,2962159.896,3311637.858,3249273.91,2224839.35,2345386.493,3097062.472,3218446.039,3390364.685,3218106.475,3183547.945,3171964.992,3110007.782,2757841.082,2592039.866,2422774.012,2956541.634,2939933.149,3071769.064,3285220.654,3240858.531,3204532.997,2607874.026,2755335.836,2624980.172,160220.5163,214357.0024,220563.4643,293128.9153,274843.5563,50477322.36,49650928.45,40783668.69,39128348.41,45436712.08,46167386.23,47664799.07,39819092.73,46942557.61,51266706.19,45541821.35
1.414_200.98632_HILIC,1000389.098,1286580.176,2233211.253,948543.1779,950941.5269,974164.8913,3599835.623,3377318.92,4233588.682,1046965.029,836989.5718,1357673.031,1250323.329,3976883.943,5491038.718,8574174.432,15242763.56,15209480.77,1037961.179,1404286.311,1134149.477,1078890.143,1355998.008,1146687.198,6805748.075,11191711.84,9313904.558,1363750.982,1148506.246,1050608.442,51219.4624,68338.52694,76420.91594,91298.90216,102409.1814,7859007.716,7052055.524,8037241.194,6028006.501,7124353.279,6862447.735,7680849.094,7378118.485,7661466.967,7109225.751,7348351.205
12.822_228.999_HILIC,5586327.693,3879070.86,3309042.595,5151925.215,6474423.183,6490424.68,3068606.593,2489151.161,2017950.478,3837720.742,3165629.911,4168032.969,1091564.742,1046603.338,1295193.571,3381688.568,2162995.851,1277575.774,3982269.417,3922581.498,3431263.361,4305454.61,2718647.693,4019175.61,1658911.405,1019147.861,3055091.751,2523707.173,2866306.686,2995792.728,51926.79321,74784.40668,58596.98515,76652.43352,82431.04051,5036662.914,7238800.615,7672150.115,8170623.748,7576888.069,7832433.617,7070638.881,7268534.08,7538295.722,6504410.588,6852433.926
1.723_193.01418_HILIC,5780972.451,6888406.371,12327279.04,15581616.28,13858721.06,11730803.83,19620258.99,16233760.05,21658054.05,18230085.13,20761459.27,22234747.31,44475734.89,34150798.95,31106123.89,88215622.11,121149780,111200128.5,21873243.52,24849509.84,20723025.86,24085168.41,1115410.844,14331902.74,29149989.2,40558295.1,32420496.86,15125183.18,17426311.07,17469362.63,52364.33329,70437.5826,56553.71968,71949.45302,71184.28429,32927452.88,37916396.14,33394187.83,34660604.59,34773621.16,34615532.4,38185908.69,34224709,32752348.28,34967253.57,37144305.95
1.553_379.11893_HILIC,1126962.823,1114979.683,949017.5938,948859.6784,986069.6861,1021340.459,1201794.474,1261740.669,1194395.182,832467.8117,871238.8845,993366.7812,1473929.129,1625990.93,1266896.331,1129089.951,1102536.211,1091123.886,944897.9806,950317.4739,911261.8874,1035541.338,1034344.947,1199390.277,1217067.568,1270837.559,1244182.679,1075708.147,1051962.958,920317.7113,54536.44855,77471.17994,75086.58891,93622.06187,95133.3945,11667773.18,10730082.42,11101745.55,12159137.48,11667059.26,11439062.22,10854224.3,11683111.61,11525092.92,11338813.25,11258764.03
3.907_325.04876_HILIC,9701347.104,10051736.9,7838104.165,8929821.199,9311233.12,9148000.542,10012897.98,11522880.23,10920182.54,7916154.588,8182658.006,9812112.415,10740652.8,12091889.59,11910541.33,11830584.34,12141684.84,11123613.3,10092837.06,9539189.324,9066556.935,10934130.42,11891980.56,12031044.55,13112144.99,13095057.04,12977820.65,11523868.06,11604746.66,11335744.31,527238.9936,700627.9023,958252.8291,1280876.573,1282420.999,25345633.01,19019099.47,17462280.03,16956715.12,22267544.86,18003731.51,19272987.89,20290626.13,20506618,20171712.46,21648424.38
