Compound_ID,Norm. Area: RP_Pos_1D0.raw (F1),Norm. Area: RP_Pos_2D0.raw (F2),Norm. Area: RP_Pos_3D0.raw (F3),Norm. Area: RP_Pos_13D0.raw (F10),Norm. Area: RP_Pos_14D0.raw (F11),Norm. Area: RP_Pos_15D0.raw (F12),Norm. Area: RP_Pos_25D14.raw (F19),Norm. Area: RP_Pos_26D14.raw (F20),Norm. Area: RP_Pos_27D14.raw (F21),Norm. Area: RP_Pos_37D14.raw (F28),Norm. Area: RP_Pos_38D14.raw (F29),Norm. Area: RP_Pos_39D14.raw (F30),Norm. Area: RP_Pos_49D21.raw (F37),Norm. Area: RP_Pos_50D21.raw (F38),Norm. Area: RP_Pos_51D21.raw (F39),Norm. Area: RP_Pos_61D35.raw (F46),Norm. Area: RP_Pos_62D28.raw (F47),Norm. Area: RP_Pos_63D28.raw (F48),Norm. Area: RP_Pos_85D28.raw (F64),Norm. Area: RP_Pos_86D28.raw (F65),Norm. Area: RP_Pos_87D28.raw (F66),Norm. Area: RP_Pos_97D42.raw (F73),Norm. Area: RP_Pos_98D42.raw (F74),Norm. Area: RP_Pos_99D42.raw (F75),Norm. Area: RP_Pos_121D7.raw (F91),Norm. Area: RP_Pos_122D7.raw (F92),Norm. Area: RP_Pos_123D7.raw (F93),Norm. Area: RP_Pos_133D7.raw (F100),Norm. Area: RP_Pos_134D7.raw (F101),Norm. Area: RP_Pos_135D7.raw (F102),Norm. Area: RP_Pos_Blank_MS1.raw (F109),Norm. Area: RP_Pos_Blank1_20230109161140.raw (F110),Norm. Area: RP_Pos_Blank2.raw (F111),Norm. Area: RP_Pos_Blank2_MS1.raw (F112),Norm. Area: RP_Pos_Pooled_QC1_MS1.raw (F114),Norm. Area: RP_Pos_Pooled_QC2_MS1.raw (F115),Norm. Area: RP_Pos_Pooled_QC3_MS1.raw (F116),Norm. Area: RP_Pos_Pooled_QC4_MS1.raw (F117),Norm. Area: RP_Pos_Pooled_QC5_MS1.raw (F118),Norm. Area: RP_Pos_Pooled_QC6_MS1.raw (F119),Norm. Area: RP_Pos_Pooled_QC7_MS1.raw (F120),Norm. Area: RP_Pos_Pooled_QC8_MS1.raw (F121),Norm. Area: RP_Pos_Pooled_QC9_MS1.raw (F122),Norm. Area: RP_Pos_Pooled_QC10_MS1.raw (F123),Norm. Area: RP_Pos_Pooled_QC11_MS1.raw (F124)
12.306_259.05999_RP,2555293.864,1673091.567,1920397.869,2202058.38,2605052.288,2707531.789,3361799.546,3644493.687,3524654.823,1222153.708,1154430.431,1360893.285,3193567.243,3280473.636,3618807.847,3810503.192,4059003.126,3675037.908,1836584.682,1613759.523,1476740.182,2288447.583,1892381.056,2176017.761,2664310.278,2549095.565,2535751.011,1089319.727,938791.6525,780137.0307,136074.5322,228017.4746,203253.9742,80289.07886,437012.2535,407908.8942,432207.4186,382315.2872,499590.4396,320268.0194,319134.3867,347870.2191,229662.601,374775.6628,531042.2725
9.428_276.13416_RP,1499055.532,1268742.662,1067018.247,1290189.081,1591394.196,1560480.991,2002609.523,2270231.486,1449183.446,753864.038,691902.8257,731394.9411,1912320.462,1987926.898,2162748.414,2366651.057,2520516.843,2267312.478,1164285.999,1024605.968,917076.3547,1486690.071,1252972.091,1518764.821,1938877.938,1968573.769,1943609.815,857876.8229,747354.485,594688.5256,75381.20417,101874.7886,80356.75671,37668.58345,1054919.577,881872.4647,973419.2099,1081755.547,749579.181,872203.6022,937389.0903,886293.7891,867167.2873,971847.0151,1077299.442
7.059_326.12327_RP,1075560.818,911844.7194,778509.6742,951537.9628,1215158.769,1187141.722,1603279.396,1687922.525,1737095.875,590462.2701,575083.1472,459913.0898,1401044.537,1078249.653,805959.358,1684373.773,1879779.233,1720581.248,756721.4542,672593.2728,627645.7905,1007079.757,868799.9048,1043892.104,1418777.54,1373088.298,1463083.092,642586.9427,562051.9665,469590.9344,53572.94916,108570.5756,72785.82994,46769.4533,92857.47184,213940.122,221041.154,292725.8313,268054.8173,294485.1507,158864.0826,310877.0617,294487.9567,309374.0361,234003.1765
1.381_124.07556_RP,715480.6579,634307.7525,625392.1414,1563253.554,663078.9109,787421.2689,1851086.342,3833127.329,1077238.183,1002064.97,1097237.382,562733.0367,2058590.576,2416735.232,4325797.473,2573224.769,3318369.657,918097.6669,478862.7463,1437246.376,495456.4183,696475.6388,2295864.888,1734982.822,1934063.304,2007365.886,1111774.546,904754.6481,715904.1805,595020.6134,32918.5336,267383.9364,210704.4794,23572.37291,1389572.726,1126163.593,1188524.075,641733.2466,1033658.102,1069321.771,558824.1655,1165264.622,1232856.531,1155498.629,1190499.163
5.685_174.07589_RP,2324532.534,709042.3812,1054132.314,1580079.866,984674.229,909163.5484,6303306.691,3647431.647,3338179.096,2226408.779,1426770.679,557649.6407,60723358.36,26745104.54,20000477.28,23986541.05,18436860.21,22738393.36,4745933.753,4794353.505,3458474.058,4868299.73,1648090.51,3691685.878,1548061.852,10595875.99,5731363.134,1362005.145,675009.4025,981557.2907,40927.44729,65779.25243,61632.11423,57798.92631,149303.5579,1194229.555,952055.0516,857223.7767,961786.9819,1405033.677,913818.1344,1384306.489,1117984.092,157815.4425,1008992.721
2.962_569.16868_RP,1709522.144,1423114.361,1211672.589,1532392.316,1719127.323,1730982.985,2291036.838,2493080.477,2609644.409,920281.9639,1026023.486,1099248.202,2136898.639,2188065.764,2469596.289,2655877.864,2791355.391,2641314.51,1208032.232,1090350.685,1022655.912,1627565.535,1371418.074,1705081.756,2615845.868,2552064.208,2686335.354,1383537.499,1296159.933,1129387.437,86520.21855,130234.3866,133785.9269,95367.85522,345550.7629,754507.0964,720499.91,349886.5582,699215.3181,808798.3398,697254.9184,860338.6748,594429.6448,679763.3574,731085.0195
8.229_255.13378_RP,1118762.359,945730.0238,780910.0551,1010331.964,1150666.009,1119245.326,16255707.76,3585991.745,10285875.47,592598.1614,524339.7563,374899.2518,56648820.73,35605334.63,36636744.48,85719121.7,105402733.6,80933332.88,805269.1636,759212.7523,668649.7353,1140619.171,984815.7601,1211015.286,5557338.903,27178455.48,9863853.869,708875.2855,580758.7119,506784.0599,51669.03459,57391.92956,33622.7068,44935.09784,1368502.398,1339126.536,1616313.995,1491644.053,1384589.308,1240321.262,1037019.938,1544170.286,1467246.977,1517342.324,1341233.704
3.729_216.08783_RP,1191195.007,1036518.623,841015.4812,941113.2799,1171375.24,1134940.136,1500325.329,1604472.481,1748993.226,532742.9584,539459.4643,611204.1108,1272732.645,1280750.83,1413698.185,1467164.561,1579014.379,1464833.597,616241.0142,549384.4992,510038.4458,795371.1101,651664.7126,898732.5118,1255273.831,1314584.825,1406259.189,586638.9817,537349.0762,480303.5994,60551.3255,94487.94257,97928.06202,43307.40267,497627.867,217562.7334,426146.5601,374043.3327,253468.8637,304450.7084,321873.0412,359997.7206,335802.4233,307645.9746,236045.6222
6.072_293.06096_RP,773029.9834,714991.5436,532753.9128,732258.335,857118.9731,865981.9712,1195423.989,1242103.633,1334187.776,460276.2326,401077.1479,505456.1775,1005275.738,1096392.903,1247055.997,1268761.966,1302868.377,1236273.282,569794.8922,505745.0814,483255.0076,791815.3773,669199.355,871125.1002,1121202.211,1107713.71,1230434.582,534325.77,488989.3345,450468.0995,38247.4259,61494.04137,56756.77264,39791.31807,1274949.634,978105.0219,1043530.719,1278968.381,1034641.968,1080660.805,1299515.272,1195015.189,1029667.349,1274100.33,950726.5281
6.052_407.13338_RP,586354.3856,498463.8248,409427.2335,548759.79,670818.8043,661046.106,898161.5097,998573.2883,1021656.825,353702.3991,323233.0416,405851.6878,842535.7528,874144.5863,1016092.991,1006728.679,1082833.362,1038400.833,489104.7358,433724.125,415396.042,645955.7681,566143.7173,744768.2873,993160.7932,1002860.457,1111128.634,493821.3634,443615.5945,391667.2711,28296.02096,44122.31553,41810.73124,36294.61888,461636.304,439666.2567,232161.7502,476306.5753,482894.5233,293514.6766,473657.1464,260469.1252,299053.1202,450582.474,515509.6265
5.303_578.19255_RP,1593176.415,1351139.902,1124608.847,1309167.791,1645324.887,1590134.122,2030974.351,2233205.4,2310739.74,704064.583,651177.9067,801908.6367,1669568.144,1736794.462,1936896.719,1971583.807,2125667.79,1991026.911,769081.2013,678651.6946,618891.9343,1008035.904,916629.3795,1102844.101,1499278.334,1438214.104,1683959.135,632360.4484,592135.5765,480121.7666,84684.99862,131524.0832,128020.0904,51292.08472,295215.5562,324837.6699,331812.9819,266737.2425,278641.5328,466141.1829,294185.1503,298234.9565,248111.1441,144959.3958,336831.0607
4.074_304.15015_RP,2727979.897,4188810.878,4484689.167,3458621.407,2262460.835,4644442.293,995497.72,1133642.712,1189695.452,639496.3944,1255034.974,2685874.231,892259.3366,891554.1423,984037.3493,1120770.082,1199610.779,1094181.175,1700750.175,877341.5595,380672.9785,665384.9635,524851.6974,757346.3408,968133.9193,938789.4472,1050244.037,3713960.412,1205752.818,978296.0079,40085.65718,60023.5447,60346.07221,34466.31377,840488.2807,800545.3731,851263.6742,948984.9645,901917.1675,774110.3976,731805.9102,837930.1637,818359.0168,779758.7657,962685.1781
3.019_475.05592_RP,1005133.491,898069.184,761058.1253,809975.0773,991067.8113,981054.2964,1392281.365,1473207.941,1597805.714,553972.0006,556571.1217,615813.5035,1326668.377,1336886.881,1509256.64,1625805.072,1674403.986,1595812.74,727813.3118,661220.4255,600191.2788,975618.1622,846475.9106,1025263.943,1622231.675,1583075.713,1662609.389,792845.5802,724872.5327,675206.7576,52509.70451,80192.92944,80495.83477,59246.77022,513677.9277,532652.0826,466187.4239,617612.7869,609846.719,619342.6833,607414.0695,656599.2389,692901.5726,327726.5043,451026.919
6.265_290.17086_RP,5854677.208,6767881.267,11821494.85,18534400.33,17314018.13,15114386.87,1252394.209,1271405.072,1382294.713,5428486.09,10879349.15,15311441.78,1138228.356,1045672.31,1205775.11,1255810.961,1539497.044,1311469.147,5934535.265,5360972.24,1729490.495,701689.0655,1427600.963,1244165.81,987475.8519,953135.3091,1059227.693,15465935.43,5204120.3,4908875.49,41344.57132,60003.91094,56790.71039,33311.19165,874310.4401,1675364.257,1420649.837,1156136.619,1709345.203,1308685.19,1802488.406,1309047.863,1657139.801,1161169.439,1133703.142
1.118_372.1498_RP,2183144.48,720152.8021,540071.3816,1273804.497,2368136.559,1999893.371,1657630.456,709923.786,661285.0009,598964.6214,960997.5693,612567.6722,1239918.457,625769.5678,1408160.718,660730.9759,1219921.226,1316521.799,573350.6685,931330.7373,558883.4217,1599349.366,1251584.099,1206667.089,1019928.85,628238.5366,754018.2973,690923.3059,623532.9685,601568.795,20342.92425,27974.97415,29269.59056,16287.83276,795098.4437,524489.6375,475467.6715,380051.5675,472057.807,724809.499,517495.8092,694964.705,457275.0618,707190.9781,463872.8297
11.107_317.06544_RP,1828717.172,815285.2848,1206459.731,1400785.829,1795319.764,1726375.556,2393873.392,2537385.178,1921790.49,874959.5082,829745.5479,980096.7856,2408486.692,2333372.506,2507371.381,2920578.997,3038616.738,2799666.809,1540403.307,1265706.61,1194762.631,1962211.909,1665807.004,1868776.61,2374946.627,2364411.027,2362004.601,1001528.079,893974.9723,744194.0857,84786.30761,169696.2057,114811.9108,61306.30417,508287.6684,265082.6202,243117.8753,368879.6254,253373.7297,257503.8241,309940.8278,269640.8734,407845.4433,222854.1388,300074.8867
3.47_234.06065_RP,1003667.988,836049.1018,683936.9015,793540.596,951331.6253,996988.8545,1326630.514,1476401.027,1674765.833,476780.4587,461661.8397,536655.9451,1186593.451,1215344.312,1319728.144,1401532.226,1451015.765,1368320.938,578215.7891,600472.214,585337.712,807313.7724,1022008.762,900750.4762,1207340.675,1230774.753,1294216.496,551356.9066,509865.4429,453491.6809,51963.82346,79251.41174,79070.13982,41668.99715,478086.6045,725096.8229,737109.8834,821039.7189,620612.9648,953682.9942,698689.8329,743893.3644,728085.2679,577640.9832,668560.4416
8.855_250.12971_RP,1328198.389,1157538.28,960353.1003,1132365.507,1364321.763,1430014.721,1786644.897,2492515.51,1422203.387,637563.3606,617505.7061,557803.265,1813800.52,1477905.382,1698117.46,2002011.622,2243061.9,2093848.12,1374161.952,753259.7475,729918.2597,1155718.843,945720.1551,1808941.837,1470089.451,1410515.14,1486310.2,1569228.354,578851.0871,540422.7666,66584.72663,101855.658,50408.32735,33014.34245,524643.0073,339647.5472,307983.2064,200764.7505,271062.5199,265116.3766,359530.7588,322972.5478,135756.9403,138086.6073,259857.8898
1.536_460.20219_RP,5284412.693,8524155.509,11147723.85,1463572.601,2051055.081,4012421.218,1747643.251,1930188.905,2404720.466,905843.5859,1032527.896,1077416.595,1821768.961,1913252.818,1992579.635,1650342.038,1706642.874,1841824.031,793409.5325,830594.5109,816712.1312,2797253.592,1564854.819,7018727.649,2472241.017,2613938.702,2404432.882,1105702.391,3607561.277,963982.5948,36326.13516,45260.53197,54591.40069,29578.93053,6373098.296,4764735.224,5307815.168,3929660.981,2951658.175,3673538.48,4712423.797,4991972.783,6315774.001,6395764.014,3046948.731
5.737_196.06026_RP,940872.008,766467.1412,647202.1726,828430.0226,1036477.92,973973.9841,1388869.835,1447086.028,1646899.467,890999.2637,502022.8471,569270.033,1188944.828,1266852.312,1383086.925,1503136.814,1583837.712,1471258.519,985765.0741,801438.3133,1261821.684,892068.2061,798243.2253,1053447.241,1387457.529,1322486.028,1535517.908,725195.1512,568648.8703,479852.5412,45694.30693,71046.73702,66846.45723,49257.79473,484045.3442,578695.5383,597202.2044,449891.6817,444115.484,670397.3264,584269.6246,428611.4814,578213.4109,581920.7013,455974.8116
4.066_216.1705_RP,720261.1694,647393.1481,510727.4323,595334.0422,749656.1275,737749.8716,983805.5871,1111205.769,1168745.164,373561.6266,492220.0432,430464.8709,910244.6733,934251.0355,1007638.288,1162710.417,1246811.064,1140311.878,503893.876,451543.3928,412607.8603,732906.9312,567403.5555,837169.1917,1104522.927,1072905.935,1205918.68,533364.6416,501993.8695,450340.3833,37558.04928,55790.40618,56202.80389,40076.01914,668084.5666,491828.8077,497724.5185,599603.6642,617037.6928,611706.8432,624869.9475,646064.0553,619864.9713,684906.5716,347287.4822
4.496_285.04465_RP,8030424.472,10073375.64,14344114.41,1241453.278,748714.2927,739252.3222,887043.4095,1000862.652,1063042.592,1167306.992,2980768.501,1464857.792,826684.3213,851039.8677,930870.8631,987295.2609,1020578.734,984773.034,441724.7486,683844.6868,421973.0766,584947.7089,486468.8918,621528.7753,905956.4468,857447.4594,1007428.106,1834090.169,1038301.127,1809480.627,33152.91068,51132.55291,50112.477,30219.07242,817727.4999,616187.2901,819010.2767,675825.7781,818882.1417,706119.8775,772634.8823,777165.2162,705185.115,849701.4677,631636.8158
1.332_443.00601_RP,2351355.503,2558105.07,2338677.644,967472.2154,1181432.536,1072416.143,1159397.027,949038.6043,1029779.712,802546.8931,1700201.263,1856062.065,812370.1715,858863.1453,936328.8715,968629.1053,1037248.935,978283.6757,748903.4487,718013.9196,1681973.091,939402.2944,35185763.7,852244.7399,946640.0342,1080119.261,1044292.403,3351499.394,4963762.69,6117843.032,19928.37804,29272.13058,29113.47615,20558.1031,5383579.286,4336138.66,4661360.556,4481095.928,4725544.633,4216885.752,5094457.062,4957647.961,4388050.458,5134903.869,4362931.309
3.214_378.18689_RP,674302.9614,594087.0507,476228.4482,529347.9017,654978.6919,651174.8139,968055.0719,1023738.293,1087716.187,360130.2235,345202.0103,385608.2206,871610.5357,914823.316,982963.2682,1076829.686,1122696.276,1094524.028,482247.0416,408111.4876,381902.0298,626910.1951,582287.2135,710945.4866,1046818.396,987930.8814,1112822.455,477111.8128,451807.8307,380308.9222,35827.39135,53872.16065,54569.38942,36078.98755,156566.2568,259030.4794,239135.522,245682.1196,267083.5193,175021.8695,137669.4669,316795.1058,276480.6672,253274.8828,249109.3939
2.543_175.10759_RP,2698071.936,3987905.129,4152343.051,1144528.002,679380.9144,851212.5193,4512706.468,2152027.718,3277989.67,1373056.236,1265674.083,772831.2255,1321580.892,824750.3032,1113625.907,1926785.492,2132324.349,2515265.275,397927.8006,760457.39,854784.8918,559237.6613,456130.6619,568082.2934,4150065.015,780946.0935,4031098.446,713956.841,342982.175,2398061.53,37826.62533,57810.5294,57800.00216,27455.77358,418422.4228,401555.1952,419097.2593,589148.2408,566912.3111,456912.4315,442405.3653,448039.986,430348.2762,475659.9559,464574.5253
1.358_284.13374_RP,20632448.18,25062017.83,21145682.83,6629045.284,7893874.835,10011840.71,6274930.283,1735364.91,5098225.521,4348257.236,1958951.677,1868416.491,1380450.601,1298785.604,1399958.415,1412499.148,1566279.354,1519977.792,2728002.323,7266483.333,5491383.688,45851169.06,8341861.627,57983697.06,19843542.42,16265109.04,13999605.46,10491122.84,8565463.59,7179910.543,39390.21275,57817.32104,56366.67223,30919.45887,3561092.559,2455050.661,1944775.414,1671134.708,1723438.815,1120043.53,1734786.905,1720410.516,2344401.242,2695128.276,2783442.776
1.058_212.93507_RP,4299239.724,3379374.076,2573334.801,3040886.116,8778448.87,8235247.378,4825300.604,32356218.04,5731076.949,6651060.383,4168562.232,5286228.589,4884689.894,30985411.64,5154483.308,6055385.879,6229529.806,5340010.31,8912158.448,9152308.241,4175509.71,3508944.44,4744676.143,5649049.911,5873557.332,5256030.021,5268184.376,8206601.351,8416962.001,3633366.918,24005.26297,26483.08556,23049.43909,34951.071,1146785.394,704074.5148,859249.7609,676374.3217,770412.4696,761210.3721,787352.8518,868411.6305,991264.466,654400.2723,929250.7159
1.102_134.01868_RP,2605313.568,2156050.667,1702374.451,2389218.223,3334478.717,3493664.258,2869262.574,3074538.793,2637260.847,1702847.263,2404825.546,1484906.229,3507746.259,2578350.906,2810397.927,3248586.882,3022686.94,3971238.234,1831272.078,1342992.221,1262570.185,2435234.877,5368219.904,1873807.452,2063446.13,2512620.809,2805478.667,1607415.14,1062550.235,882007.5436,12834.18266,18581.34751,18058.23721,10362.08316,828367.4605,750296.6964,892874.9374,889697.8611,806955.2029,839048.4831,845271.5707,798588.4942,690376.2434,939412.2813,885714.7314
0.942_432.89359_RP,29631051.08,11716702.88,26732117.64,15808965.53,34588757.73,33272845.64,82969189.64,72393640.68,69448465.98,17919962.78,14177183.8,20218289.55,61510401.35,49813171.35,67643273.38,76199262.52,75467370.86,64669905.22,19566702.05,20177037.2,18562095.53,20705846.37,22063343.75,20237642.55,35804990.36,63059300.72,72162304.1,21387590.38,13871587.26,11543470.67,25246.88274,33081.50429,29400.44087,17752.96062,4372165.483,3183068.902,6369623.83,5383922.182,3977140.528,6005232.73,6172598.804,5373215.138,4096829.815,4590508.311,4294082.458
1.301_414.0452_RP,33056216.15,42301433.04,27375533.06,2341378.704,1803211.992,1828044.331,1057137.491,979481.978,1172489.076,2094799.042,6834883.546,1207121.944,878093.1315,893454.5263,984538.8878,1018582.013,1084969.903,1001046.994,891023.7193,908724.1385,1062630.99,1036183.896,924537.4846,967086.0381,896659.4649,940511.4761,940615.5212,1197094.972,1137292.108,1076678.097,23248.22481,34876.31011,34139.67659,17501.46655,1172205.248,1353879.996,843728.723,1228687.406,771839.3098,644754.7513,1287246.434,949262.638,1193633.203,1191102.409,838220.8018
7.634_241.01841_RP,2065884.522,2016869.723,2220851.204,1053898.056,1216799.012,1189091.185,40807309.42,29158792.14,54215105.08,598899.826,720375.0796,328849.058,73072541.94,31684026.21,27729382.4,18125527.72,12467208.7,25310737.25,2363928.246,1511691.511,661070.1823,3803675.537,5030793.882,7485779.855,16812237.5,20265616.71,17541328.75,707613.9825,591661.8922,502499.5323,56337.2108,141207.3601,70799.72664,47923.74094,1278725.735,2460917.39,2184258.872,2042265.959,2191490.528,2546238.371,2432872.823,2080138.728,1844437.464,1823611.702,1998218.57
1.103_304.89429_RP,19224650.86,10225147.1,6715226.76,11314763.8,13860458.14,14321405.04,26581651.3,18885249.65,29375192.68,8072246.133,4932811.369,6405335.174,13796809.99,10922491.84,15117270.37,29110536.34,20618259.99,22318254.83,10496929.94,9226143.318,7818416.457,12687939.36,7332359.813,12720208.82,21976957.18,24051657.85,27383965.32,11325308.94,6215607.846,5509477.31,16089.01674,224658.0648,491874.9055,222270.7672,2140569.666,1283059.067,1390983.038,1247086.389,1390094.868,1741371.078,1518764.898,1242661.373,1451437.772,2035294.326,1354656.462
1.363_230.1497_RP,600630.9709,646253.3751,588289.0026,503707.1505,599084.6316,559172.5284,730682.2218,813781.2745,850984.3331,392211.7592,449234.7407,493011.2948,691243.2526,695621.792,751283.5915,755323.4552,767382.8856,763602.7606,416925.0315,376590.2782,376649.2873,536763.6278,852040.211,595973.649,763123.364,768953.4554,799797.922,531080.5611,558755.3738,463863.8691,19208.63955,26509.03124,26034.89438,18868.84355,1084067.365,1052987.647,951523.7095,1146842.642,1067273.732,1229090.102,1105666.831,1181783.494,943435.3962,900145.8388,1152771.242
8.224_290.10214_RP,1108457.871,938383.8313,780181.1828,1014289.569,1168419.667,1126944.421,1576872.712,1808024.342,1616984.886,614775.1353,592579.8157,401256.5061,1543778.698,1301725.511,1294431.816,1957359.867,2015385.274,1806084.524,952208.5091,853995.9718,791505.9339,1286350.932,1112465.336,1370232.049,1800032.378,1899118.414,1788874.402,849493.7309,697173.0513,609429.2264,51044.73881,56371.70989,33072.68595,53385.40079,143354.6676,402714.2288,252121.5447,317572.1372,332056.9447,392715.5132,194575.1007,351520.3678,403100.0757,257925.0139,410480.8848
1.298_136.09668_RP,14455020.14,7974793.851,10770377.4,6934769.023,14207708.24,31295798.9,18969461.73,13225339.09,17097505.08,3951868.968,1814718.801,5010131.264,23103873.14,27544577.3,29924848.08,28561236.21,35726031.27,19435314.7,11971884.87,12298203.28,14834691.16,35747940.57,20427166.11,27494788.75,19253272,30217884.91,28486135.51,7370841.618,7110926.396,11360146.62,16440.99323,24319.12931,23889.72925,18074.25296,2285557.142,2280934.695,1326650.343,1920611.06,2069954.284,1248777.264,2328274.555,2319271.661,2291778.673,1115140.013,2257730.077
3.401_284.02422_RP,7117606.94,8887574.02,7757232.136,581522.7232,697132.6089,682855.2649,20735501.36,17456697.73,44295149.6,446248.8377,1080924.01,391626.3655,13361939.75,26278481.28,11240766.7,1010880.666,1066523.868,1022897.755,585907.6134,1181524.553,651235.2696,600477.0197,502344.1168,673752.1774,12547002.71,14857176.22,16260481.7,658456.1012,407468.3268,356106.2468,35125.90507,53203.29408,53717.25194,33467.95772,2031992.64,1784775.988,1960374.475,2058086.658,2202365.987,1859329.86,2209109.868,2067697.195,1814483.363,2150089.689,1759945.168
8.429_433.22911_RP,1070273.376,863514.0132,701082.3892,898651.9498,1089562.452,1096634.673,1463151.626,1600829.525,1491366.645,543563.5744,496572.9394,372133.9221,1460433.689,1169286.378,1255336.385,1737905.14,1788508.87,1695998.758,909393.1695,755988.0072,667775.7791,1127437.707,926613.4145,1117275.411,1511772.87,1509006.725,1522798.357,660648.626,597022.3703,501387.7471,49753.95014,58449.03069,34082.94967,48777.28282,513172.7744,611217.9854,443979.1677,508507.6775,487502.9738,276589.5145,475254.1392,425305.45,438921.7979,612208.9115,335232.8676
